1 1:-0.1861268243385707 2:-0.07899311053814945 3:0.038301843995000855 4:0.23419991756726904 5:-0.0005337830699587778 6:-0.0180220502165983 7:-0.008068594302893046 8:0.046668565631916945 9:0.050692195686692046 10:-0.05924813651453889 11:0.023558363851710982 12:-0.04340032224137595 13:0.040888944392690786 14:0.010216249748222671 15:0.010950328680868227 16:0.008445942317710396 17:0.007158868566599658 18:0.007085452557054362 19:-0.00896239446219807 20:0.011736396497707283 21:0.0016738388393080696 22:0.0037379007814842147 23:0.011205603830626399 24:0.012685731427138764 25:0.0024728676955022184 26:0.013443989586043455 27:0.0018146818128778816 28:-0.0016012086221740968 29:-0.012076409983740098 30:-0.004298819014122744 31:0.006820959031962498 32:0.003957184785141474 33:0.0017738180185037774 34:-0.0017872380007611349 35:-0.00027804929528208594 36:0.002929581252612539 37:0.0027186970358062433 38:0.0007898950283980318 39:0.0023866379997238155 40:-0.004287841272589028 41:0.0018357483876297869 42:-0.0038391591435738004 43:-0.004116829424989303 44:0.0027319994708978595 45:0.006179631819684586 46:0.0009882157969291795 47:-0.006335520794768283 48:-0.0012654916700106707 49:-0.005596209100061325 50:-0.0011426670425527417
1 1:-0.2251638683956616 2:-0.009131915514592116 3:0.036886830842640744 4:0.2731403262096421 5:0.0074693094585844035 6:-0.13061639650158058 7:-0.0013079352070151824 8:0.07324741593841273 9:0.03612862275190383 10:-0.030107002991698065 11:0.029631380019478907 12:-0.030721783554141492 13:0.06213182807779575 14:0.009212193695620464 15:0.012796935356018457 16:0.01948163925877983 17:0.0136165113339087 18:0.00843929424532313 19:-0.003197673180405083 20:0.012575690903775858 21:0.00014356479978742118 22:0.00024471957821926675 23:0.015614010735832785 24:0.0020684172011997057 25:0.0065001398029352515 26:0.013139428924912742 27:-0.004756125183625637 28:-0.008499919827390685 29:-0.005844064602997697 30:0.0012006318243534654 31:0.0017562868089379333 32:0.0005353248066624059 33:-0.006108513832763077 34:0.00953026136961443 35:-0.0076220246352675085 36:-0.002435879179010234 37:0.005176210399802081 38:0.0027098129728853485 39:0.0024770857312932985 40:0.003289622660008082 41:0.005863040037171455 42:-0.00786075716956616 43:-0.012165457706379081 44:0.003944384827256278 45:0.005933873890268272 46:-0.005602238552900431 47:-0.0024724634002489775 48:-0.001898994803439599 49:-0.003791807416710817 50:-0.005391227590791908
1 1:-0.17906551444118646 2:-0.10531131817772478 3:0.027848137325061556 4:0.22754531706911607 5:-0.010573470215699208 6:0.10147749015728924 7:0.0011761298556084501 8:0.06564074602352797 9:0.07823003432688261 10:-0.049440892848847506 11:0.041717166059635824 12:-0.033133491805024076 13:0.05716452854308362 14:0.01152855296546862 15:0.03181503340197868 16:-0.005372487833272672 17:0.017844523441817063 18:0.02477600951711936 19:-0.015896148686640132 20:0.010549607264270778 21:-0.0032825095792286263 22:0.00013801893449747957 23:0.01426871376012306 24:0.011276190498629393 25:-0.002115284113354335 26:0.015544428926084111 27:0.0036284326244735397 28:-0.007301191803687304 29:-0.0020891481152543884 30:-0.010690110767913907 31:0.00011147554081965792 32:-0.0012162058199063869 33:-0.004274286750316145 34:-0.007557779544914364 35:0.0005825155831690708 36:0.012140719859997297 37:0.0027501147762275975 38:-0.010692241333830618 39:-0.000760152755179243 40:-0.0055506231894854215 41:0.008872014994806086 42:0.001835246452984645 43:0.009556456676967725 44:-0.0006698677322350357 45:0.0020128631754373384 46:-0.0028887828562315417 47:-0.003160233766163069 48:0.00970691664977853 49:-0.004760868682241871 50:0.0013655095290702642
1 1:-0.24567114507378046 2:0.00032436470373267776 3:0.0737185874736325 4:0.2768411130511766 5:0.026093725826549452 6:-0.13209361711912138 7:0.008376024747758833 8:0.09948315416642844 9:0.029989831766391337 10:-0.01422435025499941 11:0.013917525588022173 12:-0.031156400171391586 13:0.0629295042684782 14:0.01811183056402207 15:0.016458085782846705 16:0.017719176907037067 17:0.014801738708200085 18:0.012457580586131702 19:-0.002179769900211149 20:-0.00483866770429012 21:-0.01987336775951224 22:-0.010859535159854898 23:0.01761267892247728 24:0.0015992147419217808 25:0.006627856342370685 26:0.020107990939530827 27:-0.001712861825840236 28:-0.019444201319047595 29:0.0063746630973168525 30:-0.0006008126772125352 31:-0.009250103728440153 32:-0.005712479711278513 33:-0.003742906913539198 34:0.013971899126918595 35:-0.0050516967590019425 36:-0.0016429387343596114 37:0.00920562227401574 38:0.006834383216560416 39:-0.0009440678648278099 40:-0.0017183016058055743 41:0.009092944329846161 42:0.0007032877752629878 43:-0.0023112011682414587 44:0.0006429767140453766 45:-0.005486080781017596 46:-0.005084275245825092 47:-0.0010421180322816616 48:0.003917696329223428 49:0.0006908671700886972 50:-0.004963276187526908
1 1:-0.22395094697104895 2:-0.052438303092528886 3:0.0579761133015426 4:0.2607966350653162 5:0.008656083688016833 6:-0.020677822128460317 7:-0.00023580723006570367 8:0.07116853139343256 9:0.0590426497502026 10:-0.031221370802256124 11:0.032802618536488845 12:-0.03391265557126706 13:0.06301146109678799 14:0.010343876286441308 15:0.016744918645641073 16:0.006115223769317978 17:0.016186197677829535 18:0.005957017058162731 19:0.006270128078785445 20:-0.01540388593642112 21:-0.024044482164903798 22:-0.010565211231658328 23:-0.0004437934724229129 24:0.009855043944784776 25:-0.0013173973619222089 26:0.026381232890912622 27:0.008494005108833778 28:-0.008533511582124061 29:-0.010382294380000281 30:0.013026344026822501 31:-0.006442031489650141 32:-0.0036492682506953167 33:-0.004805658115246537 34:0.0023166711034952026 35:0.00022653147034836472 36:0.00021116274729694826 37:-0.0037781188149397533 38:0.001562541719154696 39:0.0013577555368175045 40:0.000896718953256324 41:0.010955450879750368 42:-0.002840431697238195 43:0.009292375334784388 44:0.0004147638186247208 45:0.00116028216743731 46:-0.002599074777623082 47:-0.008166228215566302 48:0.004300939178935273 49:0.0010241495266506695 50:-0.004083744397769357
1 1:-0.22691107019243284 2:0.0799414289204426 3:-0.06261757301588954 4:0.3169721761359903 5:0.015444858431338238 6:-0.16975557045707482 7:-0.02697564007627676 8:0.058040268075665695 9:0.07496843210598869 10:0.0036518114635669926 11:0.033497971908605435 12:-0.036838583377447914 13:0.06155837927697683 14:0.018606315629205655 15:0.008723844962025561 16:0.017537756514551042 17:0.008722551787353792 18:0.002424251551309078 19:0.02108307224189502 20:-0.023236966993768815 21:-0.014252218305282071 22:-0.0027339796803113048 23:0.016110623780157332 24:0.0021653083269457685 25:0.0023192191440536795 26:0.02340296695954661 27:0.01224246772758544 28:-0.0027390884031642058 29:-0.013292202593762723 30:0.006951520645361774 31:-0.014509631678372088 32:-0.002692630964596333 33:-0.0018938768439805695 34:0.0040278445089748025 35:-0.0057673599102477865 36:0.0005124795709839751 37:-0.010618114891942601 38:-0.0031741621904610743 39:-0.003990290701165784 40:0.004775373098590866 41:0.013551198278529908 42:-0.00021782306408613117 43:-0.0006210724140103445 44:0.004898943498536425 45:0.005187019356810285 46:-0.012571159384406514 47:-0.009924617849971302 48:0.006390941074040164 49:0.010415470591829238 50:-0.007310071297308163
1 1:-0.2188019585108726 2:-0.0504629719520798 3:0.005263568852696609 4:0.2697358347041764 5:-0.002125119897598452 6:-0.01061062861790717 7:-0.009373993517633097 8:0.061025645190698634 9:0.052943213706474285 10:-0.036377134740953915 11:0.04534377613805507 12:-0.037214775791946555 13:0.06856920286331461 14:-0.0010827417243888665 15:0.0049171275506334 16:-0.0023618674287501293 17:0.015735049675304476 18:0.0013027677463118992 19:0.012854058425177095 20:-0.017094745697278882 21:-0.011438633890054955 22:-0.0021942772740033527 23:0.011292309525452151 24:0.013318552350428862 25:-0.0040502519043918855 26:0.009861290999301976 27:0.005416440210588227 28:0.0006231387847347274 29:-0.009911101872018891 30:0.008094225008407065 31:-0.005632582939220849 32:-0.00557209768276329 33:-0.009700734188094912 34:0.00019930767063522196 35:-0.0015293520242014441 36:-0.00039689892290883586 37:-0.009811309753395614 38:-0.003666986203077895 39:0.0006649089288122253 40:-0.002147425446505393 41:0.01050669525659146 42:-0.006624728080251392 43:0.011083778713896274 44:-0.003286852285593837 45:-0.0014688281472265388 46:-0.0018241316914461483 47:-0.0027536652975438114 48:-0.000642868393348206 49:-0.0034104574715082096 50:-0.006677552936440799
1 1:-0.22782450619011604 2:-0.093682047849447 3:0.08702147741455113 4:0.24761345042490537 5:0.012547529187806588 6:0.0174702683663034 7:0.0003835634591480841 8:0.07226557867045899 9:0.050500065987880156 10:-0.05417933318183047 11:0.026150981760609815 12:-0.06404717555935298 13:0.059495920117342845 14:0.014610686724703326 15:0.020736733000729785 16:-0.009885390452042574 17:0.009801010805570526 18:0.01299147072158157 19:-0.00047856576045356234 20:-0.01756717136594911 21:-0.018322026444432964 22:-0.013999184422713277 23:0.010335701161875726 24:0.020337059724703857 25:-0.006696721407753171 26:0.004656334856341042 27:-0.0002691848621202749 28:-0.010861516821131782 29:-0.0013609217018462202 30:-0.000741740837670301 31:-0.007593930844389633 32:-0.0029642543507120275 33:-0.0011717831125571156 34:0.008329869882364043 35:0.005533262934651433 36:0.00720581896384986 37:-0.00181539725812478 38:0.0002837368844726888 39:-0.007527726501590995 40:-0.011585350687193586 41:0.005429708705385194 42:-0.004201713572203884 43:0.007929453588980053 44:0.0011122568046466753 45:0.00035209184967904665 46:-0.00238095327775697 47:-0.006734825998538398 48:-0.004927179521464186 49:0.00015216380521027723 50:-0.0035776583820774747
1 1:-0.24832726709480868 2:-0.0924354325364289 3:0.09929973429915288 4:0.251605184078686 5:0.0248590296381479 6:-0.017734366484351127 7:0.004345694548543735 8:0.08823946288606288 9:0.027798392381432717 10:-0.021946636117367243 11:0.0174264961581989 12:-0.041970394716196874 13:0.06460698427154045 14:0.013000543341008105 15:0.01615042345249414 16:0.0002865580392447005 17:0.007702096340070848 18:0.00645597324717129 19:-0.003861364242110934 20:-0.005945169989685415 21:-0.016816201390061507 22:-0.013805208447272038 23:-0.0009993528024058035 24:0.008295266665482094 25:-0.002394153771092849 26:0.005561135121172285 27:0.00019444346807226225 28:-0.01005429909357705 29:-0.0029072425822610493 30:0.00817118302083571 31:-0.005160922656818091 32:-0.001923202275858182 33:-0.0056651788433770296 34:0.009635910779776588 35:0.0016749414900669654 36:0.00048148959277873743 37:-0.003086244017211276 38:0.0010147939168545497 39:-0.0012345911119247713 40:-0.005439752134255411 41:0.0077978031711342845 42:0.0005591444610656953 43:0.0006845773063983637 44:-0.0021156743957246385 45:0.0004347067332123912 46:-0.0014206243055855019 47:0.001819684840102108 48:-0.0016887746747052314 49:0.00018597063477614108 50:-0.0041595243649012025
1 1:-0.2578209458391302 2:-0.1661339550506924 3:0.2059697911626625 4:0.20978009842251807 5:0.0564380733785475 6:0.06030956574148699 7:0.02449253295921832 8:0.1354831762189785 9:0.006281926818228933 10:0.0013050219614646006 11:-0.03118903282542622 12:-0.04119918609796834 13:0.06574851034961371 14:0.03483208047276919 15:0.028502551597149144 16:0.025337069838223383 17:-0.01453756012349838 18:-0.013674134562716593 19:0.007321434225300283 20:-0.010941903397295198 21:-0.019393431294228346 22:-0.018317167559831437 23:-0.01389814407848772 24:0.011272543739175422 25:0.004614137149610698 26:0.014464126863157425 27:-0.0043328426993346075 28:-0.023078997269411143 29:0.0022571484096824837 30:0.004876651711158766 31:-0.01663508919641168 32:0.0009635773878785203 33:0.0059616481109675875 34:0.010988396407367365 35:0.006984261265924764 36:0.006972651417148857 37:0.01712296824449144 38:0.008575492495731947 39:0.0016674489470890506 40:-0.005583055405372607 41:0.0027798859957748876 42:0.007440439984242887 43:-0.0006219802203358635 44:-0.008539336278280385 45:-0.004111376874425741 46:0.000915341180701152 47:0.003346518510394518 48:-0.001673204059465628 49:-0.010867540519141967 50:-0.0024762225187849657
1 1:-0.268890987318354 2:-0.0918921593828139 3:0.10774611472476178 4:0.25472185720855794 5:0.024184516698373203 6:-0.05939706531617404 7:0.009142581975241195 8:0.09685601546292591 9:0.008898178993196386 10:-0.004937858273431128 11:0.021178911611258455 12:-0.013786094919656829 13:0.08309107459900719 14:0.00045724919128786214 15:-0.0018855999344709919 16:0.019258369137037705 17:0.007744221870668782 18:-0.008497900370407818 19:0.014458746070050191 20:-0.004343380251415363 21:-0.005179744338198802 22:-0.009410001752071642 23:0.01651369282052615 24:-0.0014907013646895187 25:0.0033662797023817394 26:0.0012769022373868878 27:-0.008228715303319756 28:-0.015557810384342957 29:0.003010333444170154 30:0.013570308633385916 31:-0.010906811780707085 32:-0.00917429283496092 33:-0.014710212156431125 34:0.016045987025461 35:-0.007237502230100144 36:-0.013247895800339433 37:0.0019126197996336537 38:0.0036220668636228748 39:0.003954901837752108 40:0.0029455295224324607 41:0.0011806930880877003 42:-0.0007945446584618578 43:-0.008214194203262084 44:-0.0038297197632532194 45:0.0032783844045707862 46:-0.006325031053161493 47:0.003773426848025521 48:-0.0036240304357875383 49:0.008997933256248446 50:-0.0058816671327816894
1 1:-0.2301639093336763 2:-0.21251309087020864 3:0.1605087029344388 4:0.1827563761255541 5:0.02819111997534881 6:0.09696085246210859 7:-0.005821553652408424 8:0.06581521402412471 9:0.05863968949652214 10:-0.03235045100316945 11:0.0071424817666011515 12:-0.030606772467340813 13:0.05265450897428001 14:0.01032629521567316 15:0.009181963003741689 16:0.004398047998568286 17:0.0036825599165754785 18:0.002793033227682682 19:0.0072353611548370686 20:0.004234840979665689 21:0.013800096530512042 22:-0.00010195142142639495 23:-0.002418326820009517 24:-0.0020649567953095194 25:-0.006008880752078578 26:0.0025224921504044106 27:-0.010888855131594127 28:-0.01751506903940716 29:0.004801333494452059 30:0.007243921469173734 31:0.002903326969119305 32:0.0028183225510127995 33:-0.002402252449898246 34:0.01317978446666558 35:0.0046895885884948585 36:0.006361387705167643 37:0.016837970392209155 38:0.005209496588194809 39:-0.0017117326581872804 40:-0.012743224846995789 41:-0.006827948535783227 42:-0.0010082700558385876 43:0.0017675295487977211 44:-0.005926666160610091 45:0.0029014571383623616 46:-0.0007449182960472533 47:0.0019182097835003936 48:-0.005828188533416661 49:0.002054919334169264 50:0.0007846398340958976
1 1:-0.2149423680896111 2:-0.14418430642438815 3:0.010545643243448359 4:0.2045513172142856 5:0.011203770501736824 6:0.03314488015748797 7:-0.016044738281325754 8:0.033598351985071544 9:0.013895328625653293 10:-0.0216376268811746 11:0.00673826190265123 12:0.0009339504682288509 13:0.040343864144695166 14:-0.012120413090299577 15:-0.025430960090715042 16:0.008546668729920156 17:0.015438718804616898 18:-0.006986384109311237 19:0.01172044033890102 20:0.009731440462704868 21:0.0147733019620046 22:-0.0023815068815984633 23:-0.011289415873301576 24:-0.012455403571218493 25:-0.009589898913750393 26:0.004397868587968905 27:0.0018906475162379453 28:-0.0017235083235825552 29:0.009732542096572577 30:-0.004112826882146112 31:-0.0012939784660020194 32:0.003631799699000477 33:0.0012356505918893704 34:0.0017747112606061495 35:-0.00633218986379565 36:-0.008499042433152002 37:0.0003588204069360683 38:-0.001139213388265145 39:0.001974875964439531 40:0.004742130769047514 41:-0.013281449322571318 42:-0.002470757203586276 43:-0.009153294356860804 44:-0.001938154087916635 45:-0.0014352112692428416 46:0.005660560412645784 47:0.009274306768726932 48:0.0015759108288668638 49:0.004368455688555076 50:-0.0043424493492106525
